tractcode,State,avg_tract_sales_volume_assets,POPULATION_2020,POP20_SQMI,SQMI,2022_Median_Household_Income,lat,long,total_population,unemployed,percent_unemployed,med_income,med_age,avg_dist_traveled_per_person_from_tract_to_business_in_miles,count_gas_stations,avg_gas_station_visits_on_weekday,avg_gas_station_visits_on_weekend,land_m
04013618700,AZ,688.0,3005,6132.7,0.49,68562,33.6510469,-112.0956202,"23,856",216,0.91,"67,036",34.0,6.18,10,0.0,0.0,0.0
04013814100,AZ,0.0,6160,6222.2,0.99,118046,33.2149806,-111.7667766,"140,994","1,539",1.09,"108,562",38.0,9.55,4,0.0,0.0,0.0
04013618500,AZ,573.0,4026,6941.4,0.58,55870,33.6419064,-112.1288082,"115,722","3,186",2.75,"51,266",31.0,6.61,1,0.0,0.0,0.0
04013615900,AZ,688.0,4328,4604.3,0.94,87149,33.66474,-112.1903414,"114,804","4,185",3.65,"79,647",36.0,6.48,4,0.0,0.0,0.0
04013812100,AZ,688.0,7106,4204.7,1.69,96219,33.2872563,-111.8156404,"179,874","1,350",0.75,"82,651",34.0,6.99,1,0.0,0.0,0.0
04013613900,AZ,2520.0,6253,3678.2,1.7,111029,33.688926,-112.2290523,"169,452","4,617",2.72,"112,464",39.0,6.68,1,0.0,0.0,0.0
04017940010,AZ,4538.0,2642,19.1,138.12,29826,36.026126,-110.2046994,"77,679","6,777",8.72,"25,109",29.0,0.0,4,0.0,0.0,0.0
04013813900,AZ,4581.0,6104,6165.7,0.99,113736,33.2072839,-111.7965851,"152,874","3,024",1.98,"107,276",35.0,8.74,4,0.0,0.0,0.0
04015953100,AZ,2733.0,3315,3013.6,1.1,55854,34.4699385,-114.3266231,"103,599","3,591",3.47,"49,132",48.0,97.45,4,0.0,0.0,0.0
04013523005,AZ,230.0,5041,5041.0,1.0,92295,33.3316889,-111.8640675,"128,007",729,0.57,"82,634",38.0,6.5,4,0.0,0.0,0.0
04015952003,AZ,2126.0,4617,309.9,14.9,50547,35.0438601,-114.533163,"40,784","1,456",3.57,"43,346",52.0,0.0,4,0.0,0.0,0.0
04017942400,AZ,5877.0,2682,2.8,952.46,26638,36.6118874,-110.0766687,"20,616",504,2.44,"20,193",31.0,0.0,4,0.0,0.0,0.0
04013812700,AZ,803.0,6773,6101.8,1.11,127033,33.2560031,-111.8472576,"176,688","3,402",1.93,"125,478",41.0,7.58,4,0.0,0.0,0.0
04013523002,AZ,1528.0,5970,5852.9,1.02,53848,33.3170296,-111.8459464,"363,264","16,256",4.47,"45,098",32.0,5.58,4,0.0,0.0,0.0
04013810300,AZ,1375.0,5954,6014.1,0.99,94780,33.3262621,-111.8795696,"164,619","5,967",3.62,"87,359",38.0,6.36,4,0.0,0.0,0.0
16019970601,ID,6474.0,2765,2323.5,1.19,58880,43.5005503,-111.9962219,"78,651","2,160",2.75,"50,599",34.0,4.55,14,371.0,285.0,3040434.0
16051960100,ID,5467.0,3986,4.1,964.34,57253,43.7744948,-112.4459133,"98,415","1,809",1.84,"55,016",37.0,23.48,5,92.0,78.0,2.475576817E9
16019970602,ID,2585.0,6234,6361.2,0.98,44737,43.4894887,-111.9967603,"167,562","4,023",2.4,"38,463",32.0,4.02,12,89.0,95.0,2509598.0
16019970603,ID,5826.0,2490,2540.8,0.98,89047,43.4750927,-111.9952904,"2,231",60,2.69,"68,750",45.0,3.36,4,138.0,187.0,2523179.0
16043970100,ID,1254.0,1517,1.0,1490.03,87666,44.3393049,-111.0761585,"8,544",88,1.03,"69,545",54.0,35.17,11,97.0,125.0,3.7887607E9
16019970900,ID,1942.0,5049,3944.5,1.28,93809,43.476922,-112.0187416,"138,915","2,349",1.69,"71,090",34.0,3.89,1,238.0,216.0,3305150.0
16019971100,ID,1725.0,3700,5362.3,0.69,41154,43.4868446,-112.0380995,"407,125","9,500",2.33,"41,334",38.0,4.35,7,91.0,90.0,1760563.0
16019970402,ID,1100.0,7323,528.7,13.85,86519,43.5167857,-111.9253458,"45,368",296,0.65,"75,300",33.0,7.0,8,130.0,88.0,3.5867176E7
16051960200,ID,2563.0,4203,69.6,60.42,67773,43.72377,-112.0498211,"118,557",810,0.68,"68,342",37.0,13.44,2,210.0,138.0,1.51167411E8
16043970200,ID,695.0,3556,10.9,326.75,56030,43.9047242,-111.613007,"223,104","6,592",2.95,"48,667",40.0,21.38,8,190.0,210.0,8.37477404E8
16019970300,ID,905.0,6703,132.5,50.59,85206,43.6038095,-111.9510599,"447,232","5,248",1.17,"67,010",34.0,9.94,3,153.0,151.0,1.3024587E8
16019971200,ID,2233.0,4537,1807.6,2.51,39086,43.4946388,-112.0470854,"292,544","6,208",2.12,"33,495",31.0,4.51,19,139.0,122.0,6127841.0
16019970800,ID,2266.0,3944,6684.7,0.59,54669,43.4904429,-112.0155834,"243,136","3,008",1.24,"48,975",30.0,4.68,1,233.0,123.0,1498247.0
16019971302,ID,1779.0,5883,2723.6,2.16,83948,43.4930727,-112.0680862,"325,184","5,760",1.77,"63,991",38.0,5.31,5,205.0,215.0,5602814.0
16019970502,ID,2201.0,5416,2721.6,1.99,75551,43.4745581,-111.9544194,"154,494","2,700",1.75,"62,019",32.0,5.08,2,133.0,92.0,5152824.0
16077960200,ID,1163.0,6253,11.1,564.08,56396,42.8775184,-113.0865363,"661,500","18,250",2.76,"51,894",44.0,18.12,26,113.0,89.0,1.380021444E9
16019970100,ID,4250.0,6780,4.6,1459.64,107225,43.4026656,-112.008811,"355,136","7,296",2.05,"82,001",43.0,13.49,4,109.0,161.0,3.696940889E9
16065950200,ID,5498.0,4761,2705.1,1.76,35579,43.8352391,-111.8071098,"124,254","5,319",4.28,"38,578",25.0,9.31,7,153.0,114.0,4409735.0
16019970700,ID,2978.0,5518,1857.9,2.97,45544,43.4989271,-112.0131482,"357,696","9,152",2.56,"38,143",33.0,4.53,8,140.0,79.0,7637522.0
16019970401,ID,2455.0,2953,365.0,8.09,102699,43.540244,-112.0319555,"25,488",120,0.47,"76,667",34.0,6.6,1,272.0,184.0,2.0594899E7
16011950700,ID,1979.0,5054,76.5,66.06,73602,43.1731717,-112.4850744,"137,700","2,079",1.51,"72,423",35.0,15.3,2,86.0,59.0,1.67280462E8
16019971000,ID,2999.0,5050,2563.5,1.97,58416,43.471647,-112.0511325,"1,069,416","23,976",2.24,"53,562",32.0,4.27,6,43.0,30.0,4902397.0
16029960100,ID,1314.0,4124,6.4,640.49,67079,42.6295411,-111.6750429,"548,250","5,125",0.93,"59,269",36.0,40.36,4,185.0,144.0,1.63197566E9
16031950100,ID,2495.0,2816,1.7,1636.33,60383,42.282313,-113.6263276,"77,733","2,133",2.74,"52,569",38.0,65.98,4,26.0,30.0,4.213342353E9
16031950300,ID,2495.0,5660,264.2,21.42,62189,42.5311429,-113.786721,"311,296","2,816",0.9,"45,325",33.0,73.56,4,138.0,109.0,5.498484E7
16067970400,ID,3035.0,4738,611.4,7.75,51872,42.6268153,-113.7012835,"121,338",864,0.71,"45,510",39.0,68.65,4,100.0,87.0,2.003662E7
16027021500,ID,1548.0,5174,4384.7,1.18,51401,43.6580966,-116.6915433,"624,250","31,375",5.03,"39,808",30.0,0.0,4,148.0,142.0,3053888.0
16069960700,ID,0.0,5776,19.2,300.97,69262,46.0956517,-116.8989005,"678,000","14,875",2.19,"62,502",43.0,0.0,4,115.0,95.0,7.70044616E8
16049960100,ID,2426.0,2126,0.4,5977.09,44993,46.2568229,-114.8466228,"18,152",296,1.63,"33,928",60.0,0.0,4,16.0,24.0,1.5441286215E10
16031950500,ID,3118.0,6008,269.4,22.3,69068,42.5217812,-113.8450929,"333,952","3,392",1.02,"56,028",37.0,75.39,4,92.0,52.0,5.6155975E7
16087970200,ID,2145.0,3841,20.3,189.28,40682,44.2520215,-116.963724,"250,112","7,104",2.84,"34,952",45.0,0.0,4,199.0,201.0,4.85306691E8
16019971301,ID,7164.0,7160,1232.4,5.81,62141,43.5131666,-112.0910333,"795,250","13,625",1.71,"59,160",31.0,5.27,4,134.0,105.0,1.4608477E7
16083000200,ID,2767.0,7519,3759.5,2.0,69698,42.5698313,-114.4322323,"191,943","5,940",3.09,"61,256",36.0,85.52,4,110.0,105.0,5183663.0
16069960400,ID,6817.0,3330,3171.4,1.05,54474,46.4090884,-117.0255062,"225,152","1,920",0.85,"55,967",30.0,0.0,4,48.0,41.0,2264534.0
16085970100,ID,4589.0,2870,1.0,2887.38,70541,44.7272472,-115.3680635,"66,312",270,0.41,"47,529",60.0,0.0,4,99.0,158.0,7.353197663E9
16083000900,ID,4138.0,5069,963.7,5.26,87463,42.5874891,-114.449519,"41,120",824,2.0,"82,758",43.0,82.08,4,137.0,138.0,1.324974E7
16039960300,ID,13943.0,4280,38.3,111.63,49749,43.1298597,-115.6876629,"251,072","9,536",3.8,"46,531",38.0,0.0,4,241.0,253.0,2.8658592E8
16079960400,ID,1983.0,4843,34.6,140.07,48645,47.521888,-115.9687918,"1,094,472","50,328",4.6,"45,366",44.0,0.0,4,39.0,39.0,3.6224853E8
16067970500,ID,8116.0,4281,139.1,30.78,56063,42.5980113,-113.672527,"278,912","3,136",1.12,"48,286",35.0,65.89,4,254.0,218.0,7.6877174E7
16073950102,ID,3901.0,3403,64.9,52.43,61917,43.5273044,-116.856432,"26,432",368,1.39,"52,250",41.0,0.0,4,159.0,156.0,1.32946773E8
16087970100,ID,510.0,1710,1.8,945.68,51958,44.6829585,-116.7900891,"14,320",224,1.56,"42,813",47.0,0.0,4,145.0,177.0,2.422026273E9
16055001100,ID,3391.0,2204,1136.1,1.94,87037,47.732425,-116.7724417,"2,397",24,1.0,"78,068",46.0,0.0,4,75.0,13.0,5011709.0
16061940001,ID,3014.0,1539,62.3,24.71,37179,46.2209396,-116.0281225,"13,560",328,2.42,"30,328",47.0,0.0,4,141.0,143.0,6.3201241E7
16061940002,ID,2939.0,1952,5.3,366.12,55593,46.2491901,-116.6138447,"57,159","1,215",2.13,"49,961",48.0,0.0,4,104.0,131.0,9.46879873E8
16027021904,ID,1170.0,3794,85.7,44.28,56068,43.7694763,-116.7330457,"28,848",744,2.58,"43,396",35.0,0.0,4,96.0,90.0,1.13479181E8
16053970100,ID,20325.0,3273,8.7,377.57,62959,42.5665689,-114.157501,"25,216",656,2.6,"50,309",39.0,86.98,4,291.0,325.0,9.68889913E8
16063950100,ID,2745.0,5127,4.3,1205.84,54045,42.8416811,-114.1018493,"342,400","6,208",1.81,"49,787",34.0,83.69,4,122.0,125.0,3.11145119E9
16027022100,ID,1109.0,5091,65.8,77.38,63764,43.8274996,-116.9619257,"323,776","9,472",2.93,"50,780",42.0,0.0,4,130.0,122.0,1.96340724E8
16029960200,ID,2584.0,2903,2.5,1158.15,74672,42.6836308,-111.4586416,"20,536",624,3.04,"62,997",40.0,53.03,4,171.0,144.0,2.937265303E9
16055000402,ID,5156.0,9289,2206.4,4.21,68791,47.7339329,-116.9534675,"71,152","2,400",3.37,"59,890",34.0,0.0,4,348.0,348.0,1.061288E7
16069960800,ID,1773.0,3909,1311.7,2.98,68851,46.3622898,-116.9587314,"96,687","1,836",1.9,"61,884",44.0,0.0,4,63.0,58.0,7722088.0
16027020501,ID,1848.0,3774,3736.6,1.01,62562,43.5577067,-116.5416105,"28,168",384,1.36,"57,983",38.0,0.0,4,453.0,467.0,2613063.0
16049960400,ID,1718.0,1406,1.2,1221.21,40531,45.3283441,-116.1296357,"1,276",48,3.76,"35,682",60.0,0.0,4,86.0,125.0,3.1490665E9
16011950200,ID,2304.0,4005,8.4,476.7,69778,43.3063642,-112.196394,"103,815",405,0.39,"58,300",38.0,18.43,4,68.0,68.0,1.233031905E9
16069960300,ID,1993.0,5200,76.3,68.19,52723,46.4173559,-117.0268918,"281,728","11,200",3.98,"48,774",42.0,0.0,4,138.0,114.0,1.73501348E8
16083000300,ID,6952.0,5906,39.8,148.28,66140,42.6011466,-114.7230842,"603,375","12,625",2.09,"54,329",44.0,98.5,4,185.0,190.0,3.8098972E8
16031950200,ID,2363.0,3464,53.1,65.25,75538,42.4779645,-113.697966,"30,024",248,0.83,"67,298",34.0,66.34,4,90.0,83.0,1.63165078E8
16079960200,ID,1867.0,4311,1.8,2430.21,43960,47.5382826,-116.2352957,"1,274,245","33,271",2.61,"38,589",56.0,0.0,4,61.0,49.0,6.281155366E9
16053970300,ID,3734.0,5895,1615.1,3.65,56964,42.7343486,-114.513783,"381,376",576,0.15,"43,903",28.0,90.69,4,133.0,118.0,9459002.0
16073950101,ID,2740.0,4718,102.6,45.97,51313,43.6118317,-116.9383773,"122,310","2,241",1.83,"36,666",38.0,0.0,4,156.0,123.0,1.17365924E8
16027021600,ID,1109.0,4258,2519.5,1.69,47203,43.6515858,-116.7055789,"116,991","2,160",1.85,"42,919",37.0,0.0,4,281.0,200.0,4388055.0
16071960100,ID,1667.0,4564,3.8,1200.49,55545,42.1153688,-112.1856327,"118,395",540,0.46,"53,780",39.0,54.24,4,125.0,180.0,3.105269253E9
16021970200,ID,1703.0,5587,6.1,911.28,42614,48.8517298,-116.6999408,"626,500","13,000",2.08,"40,240",46.0,0.0,4,105.0,70.0,2.347338351E9
16027020300,ID,1017.0,4415,5966.2,0.74,51219,43.5791779,-116.5722693,"320,576","6,656",2.08,"39,159",31.0,0.0,4,129.0,109.0,1914195.0
16011950400,ID,6243.0,7263,216.2,33.6,67512,43.212685,-112.2491289,"898,250","19,875",2.21,"48,989",33.0,11.87,4,41.0,28.0,8.6010255E7
16057005600,ID,2717.0,3789,10.5,362.14,69330,46.6994519,-116.7734689,"242,304","3,520",1.45,"64,024",46.0,0.0,4,48.0,55.0,9.33897066E8
16031950400,ID,2306.0,4295,1426.9,3.01,47581,42.5448665,-113.7682293,"259,968","4,160",1.6,"41,824",28.0,73.91,4,172.0,138.0,6546573.0
16055000601,ID,4074.0,4774,1020.1,4.68,77345,47.7028021,-116.8737742,"33,632",336,1.0,"60,466",45.0,0.0,4,222.0,198.0,1.1772991E7
16017950100,ID,1329.0,2555,5.5,463.43,45611,48.0896489,-116.2533605,"17,472",472,2.7,"34,091",60.0,0.0,4,49.0,51.0,1.038582269E9
16083000600,ID,1983.0,3274,76.9,42.58,71743,42.5422969,-114.5307821,"85,077",756,0.89,"71,747",46.0,84.67,4,515.0,378.0,1.09219482E8
16077960100,ID,1943.0,1625,1.9,878.05,57849,42.5282233,-112.7509123,"19,032",768,4.04,"51,025",38.0,25.38,4,133.0,126.0,2.255858458E9
16031950600,ID,1118.0,2412,2.9,832.41,67036,42.188475,-114.120609,"23,312",200,0.86,"55,634",32.0,94.1,4,75.0,61.0,2.150700948E9
16011950300,ID,1985.0,5574,5.1,1098.99,59309,43.0191535,-112.756362,"735,500","12,375",1.68,"45,340",32.0,23.58,4,79.0,45.0,2.793278493E9
16011950600,ID,2821.0,5681,168.7,33.68,66591,43.266185,-112.3215733,"337,856","4,672",1.38,"57,102",36.0,12.96,4,251.0,209.0,8.554599E7
16055001600,ID,6854.0,2778,2295.9,1.21,66294,47.6661568,-116.7574329,"20,728",920,4.44,"57,740",35.0,0.0,4,128.0,144.0,2178716.0
16033950100,ID,15910.0,790,0.4,1764.1,40973,44.290218,-112.3546128,913,14,1.53,"46,154",33.0,57.98,4,175.0,194.0,4.566524491E9
16055000401,ID,11040.0,7020,173.0,40.57,65259,47.6514498,-117.0032495,"46,464",704,1.52,"61,695",41.0,0.0,4,473.0,468.0,1.05366459E8
16019970503,ID,2427.0,6531,639.7,10.21,98259,43.4474945,-111.9666332,"5,894",58,0.98,"84,714",35.0,5.25,4,428.0,337.0,2.640783E7
16027022400,ID,736.0,5072,128.5,39.46,91780,43.4811253,-116.5880335,"37,544",968,2.58,"64,878",44.0,0.0,4,35.0,81.0,9.9684602E7
16069960900,ID,2892.0,3257,2882.3,1.13,57742,46.3803018,-116.9650961,"87,480",675,0.77,"51,503",37.0,0.0,4,120.0,118.0,2932533.0
16083000800,ID,1489.0,6433,3249.0,1.98,43841,42.5667914,-114.4652296,"786,750","14,250",1.81,"42,788",30.0,83.54,4,292.0,278.0,5133761.0
16055000301,ID,5031.0,7280,197.1,36.93,83286,47.7967339,-117.0131062,"50,816","1,088",2.14,"70,847",44.0,0.0,4,247.0,225.0,9.3284352E7
16037960200,ID,1514.0,4275,0.9,4938.6,47030,44.273351,-114.2522675,"266,816","3,584",1.34,"54,757",52.0,97.08,4,79.0,90.0,1.2748200986E10
16053970200,ID,4729.0,4242,51.2,82.88,62412,42.8038903,-114.4767917,"121,716","4,077",3.35,"48,369",34.0,91.9,4,155.0,75.0,2.13022456E8
16049940000,ID,1238.0,4301,14.8,291.37,44527,46.2683809,-116.0366575,"603,875","16,625",2.75,"44,588",52.0,0.0,4,43.0,44.0,7.49617958E8
16045960200,ID,2137.0,6496,97.0,66.98,43664,43.8554725,-116.5284192,"158,301","3,240",2.05,"40,762",41.0,0.0,4,192.0,171.0,1.70944566E8
16083000400,ID,1607.0,4291,1059.5,4.05,50669,42.596797,-114.7828676,"295,360","3,200",1.08,"44,208",47.0,97.33,4,56.0,47.0,1.0677074E7
16017950500,ID,3196.0,3439,53.1,64.8,47563,48.1851908,-116.9054048,"219,200","5,248",2.39,"38,473",46.0,0.0,4,134.0,141.0,1.60336905E8
16021970100,ID,2236.0,6469,17.6,366.77,59684,48.7400245,-116.34042,"437,312","3,392",0.78,"49,208",45.0,0.0,4,96.0,88.0,9.3865183E8
16023970100,ID,1535.0,2574,1.1,2238.52,58584,43.9333334,-113.2548105,"69,687","1,296",1.86,"42,113",46.0,71.57,4,68.0,72.0,5.792509562E9
16027021300,ID,7653.0,2955,1623.6,1.82,31764,43.6586427,-116.6673272,"24,048",696,2.89,"29,598",30.0,0.0,4,168.0,165.0,4690231.0
16069960600,ID,1728.0,5149,2035.2,2.53,50132,46.4069109,-117.00137,"333,696","3,200",0.96,"49,838",43.0,0.0,4,150.0,124.0,6540495.0
16035970100,ID,1708.0,2956,1.2,2378.16,50463,46.410048,-115.9583117,"366,375","8,625",2.35,"44,480",57.0,0.0,4,6.0,7.0,6.093034806E9
16069940000,ID,3550.0,4833,11.7,412.87,55196,46.4238224,-116.7304569,"608,250","20,500",3.37,"53,073",44.0,0.0,4,124.0,111.0,1.060778149E9
16079960300,ID,2434.0,4015,55.3,72.54,40873,47.5162329,-116.1826726,"478,375","14,375",3.0,"36,997",41.0,0.0,4,128.0,106.0,1.87305446E8
16055001400,ID,3576.0,2681,1051.4,2.55,71106,47.6724058,-116.7844401,"22,528",656,2.91,"55,403",39.0,0.0,4,131.0,45.0,2839661.0
16039960100,ID,2736.0,2774,1.3,2084.28,45704,43.6435419,-115.3635791,"75,060","2,700",3.6,"39,071",52.0,0.0,4,84.0,99.0,5.355060979E9
16067970200,ID,4959.0,6214,172.4,36.04,71676,42.5633512,-113.8544435,"363,648","6,784",1.87,"64,518",34.0,73.02,4,350.0,366.0,8.8023289E7
16027022200,ID,4047.0,5490,108.2,50.72,66780,43.6650341,-116.8804119,"154,197","2,781",1.8,"55,475",37.0,0.0,4,201.0,164.0,1.28988747E8
16057005400,ID,2565.0,5989,258.6,23.16,40881,46.7273168,-117.0213299,"423,424","19,904",4.7,"38,818",30.0,0.0,4,134.0,136.0,5.9943819E7
16057005500,ID,38230.0,4038,10.4,388.16,70701,46.9281805,-116.660328,"255,104","1,664",0.65,"55,053",38.0,0.0,4,94.0,69.0,1.007819602E9
16075960200,ID,2006.0,3553,271.8,13.07,52453,44.0532095,-116.9219547,"88,668","2,133",2.41,"40,331",38.0,0.0,4,134.0,127.0,3.1643779E7
16055001300,ID,4980.0,4173,4173.0,1.0,48295,47.6936404,-116.7811028,"35,536","1,200",3.38,"38,345",32.0,0.0,4,320.0,302.0,2587963.0
16069960500,ID,3788.0,4443,2676.5,1.66,63710,46.3931129,-117.0171948,"99,954","1,188",1.19,"60,965",44.0,0.0,4,188.0,173.0,4308599.0
16041970100,ID,4984.0,6743,13.7,491.01,54906,42.1699231,-111.8924676,"829,500","8,875",1.07,"53,872",35.0,58.75,4,165.0,159.0,1.261964971E9
16067970100,ID,7087.0,3358,27.4,122.57,59361,42.6794561,-113.857652,"26,384",664,2.52,"51,364",37.0,72.32,4,113.0,71.0,3.16149546E8
16017950300,ID,3642.0,3727,1450.2,2.57,50606,48.2639123,-116.5379611,"231,040","5,568",2.41,"43,552",38.0,0.0,4,90.0,79.0,2938121.0
16055940000,ID,9536.0,2709,16.6,163.22,71748,47.424008,-116.6434229,"72,522","1,431",1.97,"65,346",52.0,0.0,4,185.0,281.0,4.058527E8
16053970400,ID,3236.0,3467,2963.2,1.17,52698,42.7176426,-114.513749,"86,724","1,971",2.27,"46,169",32.0,97.85,4,213.0,211.0,3044467.0
16083001100,ID,2124.0,3390,3988.2,0.85,39758,42.5578066,-114.4764642,"103,410","2,214",2.14,"41,565",39.0,94.17,4,37.0,11.0,2215249.0
16027021901,ID,1170.0,6651,1550.3,4.29,61249,43.7023455,-116.6052226,"46,192",864,1.87,"46,203",32.0,0.0,4,250.0,226.0,1.0891017E7
16055000602,ID,5501.0,6462,2773.4,2.33,56894,47.7089108,-116.9345276,"173,475","2,619",1.51,"52,415",41.0,0.0,4,210.0,184.0,5538372.0
16059970200,ID,2010.0,3008,6.3,475.62,34962,45.0985537,-113.6029077,"70,119",729,1.04,"32,059",53.0,0.0,4,58.0,49.0,1.230043505E9
16075960400,ID,4015.0,5409,59.5,90.91,63003,43.9639112,-116.8478001,"137,673","2,538",1.84,"51,992",39.0,0.0,4,325.0,289.0,2.3456249E8
16083000500,ID,1915.0,6587,92.8,70.98,68263,42.5602074,-114.6105243,"801,875","18,125",2.26,"57,323",37.0,91.39,4,88.0,71.0,1.81883219E8
16027020700,ID,5147.0,4090,456.0,8.97,85879,43.5571584,-116.4838269,"31,208",640,2.05,"74,054",43.0,0.0,4,15.0,17.0,2.3209651E7
16059970100,ID,1315.0,2504,1.3,1989.31,53303,45.129058,-113.9621469,"19,976",464,2.32,"49,624",49.0,0.0,4,49.0,51.0,5.14554615E9
16085970200,ID,2344.0,3171,9.5,332.89,77538,45.1027556,-115.8389726,"26,960",152,0.56,"64,687",44.0,0.0,4,103.0,92.0,8.31234076E8
16041970200,ID,4443.0,7451,42.2,176.71,62167,42.035764,-111.8670553,"853,500","2,500",0.29,"58,916",35.0,66.91,4,137.0,142.0,4.55244226E8
16017950600,ID,1276.0,2284,4.1,557.74,50391,48.3324715,-116.8988934,"54,621",594,1.09,"44,784",59.0,0.0,4,25.0,31.0,1.3429417E9
16075960100,ID,1147.0,7010,30.3,231.48,61903,44.075345,-116.9298301,"829,625","26,500",3.19,"49,397",43.0,0.0,4,0.0,0.0,0.0
16055001500,ID,2013.0,3294,5146.9,0.64,57463,47.682243,-116.7616347,"91,017","3,267",3.59,"51,473",36.0,0.0,4,0.0,0.0,0.0
16049960300,ID,672.0,2190,5.6,389.82,60329,45.9196318,-116.5115653,"19,264",40,0.21,"48,368",38.0,0.0,4,0.0,0.0,0.0
16059970300,ID,467.0,2462,1.2,2104.21,50182,44.8045347,-113.9153825,"74,331","1,755",2.36,"44,539",53.0,95.79,4,0.0,0.0,0.0
16019971500,ID,454.0,1900,6.4,298.48,84157,43.5796627,-112.2575812,"13,496",224,1.66,"66,424",44.0,17.02,4,0.0,0.0,0.0
16073950200,ID,2001.0,3792,0.5,7598.43,52728,43.030657,-116.1588228,"464,750","7,375",1.59,"42,719",39.0,0.0,4,0.0,0.0,0.0
04013319202,AZ,4598.0,3680,7215.7,0.51,37090,33.4092844,-111.9002077,"28,312","1,112",3.93,"30,622",29.0,6.57,7,104.0,95.0,1325010.0
04013422403,AZ,1261.0,5245,5245.0,1.0,100422,33.3463483,-111.7947302,"131,301","4,347",3.31,"76,220",40.0,6.4,1,552.0,542.0,2586787.0
04013422633,AZ,1146.0,3075,3044.6,1.01,53697,33.3861685,-111.6765606,"2,966",71,2.39,"44,867",29.0,7.71,5,408.0,422.0,2610117.0
04013320007,AZ,1948.0,6643,8303.8,0.8,60460,33.3752391,-111.9564204,"463,040","6,656",1.44,"59,258",36.0,6.61,5,202.0,211.0,2061502.0
04013318900,AZ,1299.0,6427,6427.0,1.0,57859,33.4148908,-111.9498635,"449,152","12,736",2.84,"53,416",30.0,6.94,10,80.0,63.0,2589083.0
04013422307,AZ,1986.0,4400,1466.7,3.0,65491,33.3717208,-111.837287,"260,480","6,464",2.48,"84,975",34.0,6.51,5,432.0,378.0,7730504.0
04013422402,AZ,1604.0,4735,4932.3,0.96,81456,33.353642,-111.7856871,"141,480","2,781",1.97,"70,991",37.0,7.13,4,164.0,159.0,2475281.0
04013422637,AZ,6896.0,3597,6661.1,0.54,87144,33.397144,-111.7140273,"27,896","1,040",3.73,"69,956",35.0,6.71,5,187.0,151.0,1408370.0
04013319201,AZ,1375.0,7038,13800.0,0.51,41824,33.4169364,-111.9047262,"438,336","15,232",3.47,"41,247",25.0,6.29,2,78.0,73.0,1324915.0
04013422302,AZ,2177.0,5041,4991.1,1.01,58397,33.3898122,-111.7926018,"352,768","3,840",1.09,"63,681",33.0,5.7,4,202.0,194.0,2639928.0
04013420115,AZ,3720.0,3169,4401.4,0.72,53280,33.4187165,-111.6114425,"88,776","2,565",2.89,"41,841",37.0,9.44,5,562.0,644.0,1824281.0
04013420710,AZ,459.0,3354,6708.0,0.5,56856,33.4103304,-111.7409744,"103,815","5,697",5.49,"41,566",41.0,7.34,1,135.0,103.0,1290465.0
04013319705,AZ,1776.0,3297,2227.7,1.48,63577,33.3892891,-111.9497098,"100,251","1,323",1.32,"61,808",30.0,7.13,4,418.0,300.0,3856654.0
04013422213,AZ,1719.0,2527,5054.0,0.5,87429,33.3598321,-111.8874651,"22,120",552,2.5,"88,171",34.0,5.98,8,349.0,314.0,1321288.0
04013422002,AZ,1833.0,3970,7940.0,0.5,38702,33.3987702,-111.8371188,"116,910","3,942",3.37,"36,206",29.0,5.02,5,54.0,8.0,1292546.0
04013422508,AZ,3906.0,3680,3793.8,0.97,90450,33.3681278,-111.7817215,"24,016","1,264",5.26,"70,636",40.0,6.66,7,674.0,748.0,2503645.0
04013421801,AZ,0.0,2719,5549.0,0.49,73950,33.3970418,-111.8011376,"24,232",312,1.29,"67,286",36.0,5.88,15,287.0,296.0,1281901.0
04013217502,AZ,688.0,3629,11706.5,0.31,77247,33.483941,-111.9325927,"85,671","1,134",1.32,"67,046",37.0,6.21,13,69.0,51.0,806047.0
04013422512,AZ,1719.0,4984,4984.0,1.0,98412,33.3447131,-111.7484498,"39,128",920,2.35,"91,842",36.0,6.7,4,498.0,334.0,2587093.0
04013422615,AZ,2749.0,6986,3493.0,2.0,91973,33.399556,-111.6026841,"191,646","3,888",2.03,"73,620",33.0,9.14,1,552.0,521.0,5141351.0
04013421102,AZ,3765.0,5988,5870.6,1.02,56572,33.4312963,-111.8504819,"883,625","12,500",1.41,"51,080",30.0,6.72,5,304.0,256.0,2627759.0
04013422607,AZ,2062.0,4499,4499.0,1.0,42275,33.4049649,-111.7313436,"113,346",405,0.36,"36,585",72.0,8.08,4,249.0,226.0,2585843.0
04013319907,AZ,5747.0,2155,2155.0,1.0,157184,33.3407027,-111.9183625,"18,128",624,3.44,"148,745",50.0,5.64,5,146.0,125.0,2583419.0
04013218300,AZ,1833.0,4616,5305.7,0.87,46213,33.455108,-111.90161,"124,983",405,0.32,"47,050",44.0,7.33,12,166.0,149.0,2238683.0
04013422620,AZ,5747.0,3261,3293.9,0.99,116929,33.3712926,-111.725973,"26,096",280,1.07,"107,023",32.0,6.34,1,208.0,175.0,2570322.0
04013420707,AZ,2177.0,2397,4794.0,0.5,49778,33.4191242,-111.7574856,"18,984",176,0.93,"47,977",63.0,7.41,4,79.0,70.0,1296819.0
